future_id,lever_group_1,lever_group_2,lever_group_3,lever_group_4,lever_group_5,lever_group_6,lever_group_7,lever_group_8,lever_group_9,lever_group_10,lever_group_11,lever_group_12,lever_group_13,lever_group_14,lever_group_15,lever_group_16,lever_group_17,lever_group_18,lever_group_19,lever_group_20,lever_group_21
73,0.6057304377108832,0.830914939324841,0.16297824503892872,0.61519886974372,0.37697571899392684,0.918585346941198,0.5396992210431968,0.5594109551816736,0.373113697176429,0.026092256873707774,0.40940309824394944,0.36214325928622987,0.9615929611330201,0.6779448077963547,0.27847810120052735,0.28414836229499235,0.1518749252585305,0.9595847172418406,0.5910141583857748,0.28627475587416745,0.7627916702784158
74,0.06873650373725346,0.017119032194956436,0.7833112272658115,0.1260740518395994,0.7085499438592425,0.8599541382768648,0.41033750665537366,0.08053588269508176,0.5213319935201955,0.19464593686644563,0.2548996017378823,0.3160918953140808,0.12677270459510612,0.2366442816871212,0.6290992132007496,0.7894072040912311,0.6151705843871399,0.6726320752882455,0.4013178289093639,0.3898236933494688,0.18574643918344813
75,0.5891161753316981,0.8076926701781745,0.19251133796636033,0.3153374223650459,0.16856002147070015,0.6073531717046615,0.05954793788001825,0.38823152919134507,0.09734294204765481,0.9597245112274528,0.8433580063171732,0.9957730302325618,0.31345303103142125,0.9655505877572573,0.4625789741993096,0.943866341048953,0.26356666951182206,0.7092785183740935,0.1850249860843629,0.9890543294235231,0.3275126696955563
76,0.3670664792735393,0.15264142735207126,0.856112505102458,0.8137937384225534,0.9219452312798958,0.5318184824553049,0.9693990000400902,0.727685027223942,0.4660295989171375,0.7324352768953353,0.8067457254084561,0.16124037808804698,0.5197754402785976,0.21806330420527084,0.5307238860067016,0.2586034019849808,0.8046940350416284,0.28862888297299116,0.056271360748121155,0.45120159080579725,0.6166115815612851
77,0.195529095112892,0.6905198330748304,0.8174356547653021,0.46020396398467206,0.3089794564916789,0.27670842515981336,0.858832800391272,0.8300766749633274,0.8586098486423824,0.9946343980451094,0.13908834052237157,0.21682823306108667,0.46632151475659417,0.023309199060664608,0.509635972859307,0.018549100423112558,0.18299486191506226,0.6652691725919636,0.6317213644244585,0.7322827133935019,0.3414286661369944
78,0.15952017905370594,0.0770892361805813,0.7061241104055748,0.6512514817011452,0.04453016460906735,0.01517412019366077,0.09958355840349557,0.6993697575084925,0.1180745150476966,0.01520386130935153,0.3925609484500081,0.0026382749773616256,0.05842304044516447,0.1974178860015667,0.15599501294431112,0.7250218030341493,0.33705051551606174,0.5786260391105413,0.49712336915328026,0.6667816172511908,0.13203570678455934
79,0.34124211550442707,0.23391867389722573,0.5868533246603169,0.3752851500016487,0.0037716777999261663,0.09299217702989307,0.2903900941662961,0.6834738031723445,0.9224400374575339,0.38719013281352166,0.49630750114120803,0.6733673526338216,0.8353812693128888,0.7479806883922063,0.2630650362381252,0.18524613610150403,0.2373188458181153,0.4678529357345762,0.4438685089625907,0.1635843306100099,0.3732694128918393
80,0.01447970353824327,0.8792905073114992,0.8097108471583243,0.5760373293681001,0.5366459839428458,0.5182721664326558,0.14794799236764186,0.7047370174307229,0.4558019745187312,0.1398638874812702,0.07813329970838294,0.8264549744412436,0.44777740906617863,0.2919234583139946,0.7053835037872208,0.9038407996939866,0.5488494417660961,0.5462662271419563,0.5711549466936721,0.9009218899690339,0.6696363565362766
81,0.35011523982726983,0.558239213520279,0.6890510251090216,0.2648308859895223,0.4256935918416012,0.8237542323870465,0.7032479539194895,0.2975165608580278,0.16304049966220874,0.970377065088783,0.42660949898420036,0.3460500699845247,0.1552127662220341,0.7349996575297776,0.6593794190946695,0.17542124452443586,0.21606183895594017,0.9800293413793293,0.8679226835290735,0.5863617196477597,0.7904932839635868
82,0.6477818185769924,0.5270227385593669,0.5393989908771551,0.15396143141052046,0.9942993884536763,0.8625690135436935,0.9114612845825176,0.09322623650597003,0.4050694290089186,0.05564427947150988,0.7335428001363304,0.7910226817806432,0.5432809799227784,0.03797938882003307,0.42800594026696437,0.3515623141818688,0.060361000223446315,0.18678133473862243,0.9783752305226521,0.8430089977393537,0.7166062178002772
83,0.8305765857594556,0.5459243077240392,0.5767619901909721,0.39579276202904173,0.23666442929515924,0.03685443496181331,0.06927819116502622,0.6719873580914935,0.8032509282671996,0.6707155601606332,0.9234287619946568,0.29303547621623954,0.3797257199479244,0.4081669310935704,0.6126687817179656,0.5767303112064239,0.3955990691621968,0.4245968749501746,0.2787907771837041,0.7044687887930161,0.45217984900541214
84,0.108562883888865,0.9441022663173622,0.9217933239280599,0.09787334346356519,0.6152422147938696,0.21345951223977186,0.6645807367969617,0.7931268990138084,0.08879628551253,0.1767549431902523,0.09227675482628027,0.5082407394652652,0.7226379650332674,0.20386707712836297,0.5495470480027425,0.44070307494386646,0.010641484378032692,0.8697548099503046,0.8311655146478257,0.03805452782383982,0.039194470131661954
85,0.8469966704089598,0.043273444511268126,0.6390746309916547,0.17191696690750483,0.8394729311384626,0.7936064066866033,0.6338428675210969,0.6267347777666205,0.6447054535453538,0.25600989840310456,0.5116179260850895,0.09331767869956378,0.567872891251815,0.41373934228619524,0.9066838434606884,0.09895704752885848,0.8174452389310852,0.9092104738855157,0.8714715270070534,0.7646944565821182,0.8610532518364098
86,0.9493688447823958,0.912658231199154,0.7979959071737461,0.2509856638932248,0.44738036399923536,0.977934411920976,0.20298525196830683,0.9089246301812914,0.6295935520854461,0.7193533001227856,0.6256013849522994,0.9018870501677511,0.38501698742090557,0.9789480859020917,0.12514135736927584,0.4193714276777808,0.7477328978233465,0.3069045998451325,0.8811506065930265,0.24259312767754962,0.25967146818289505
87,0.4601195322372999,0.8495949762435134,0.6727681429305526,0.7239351521902347,0.9666046728218324,0.3687982747546325,0.771351779056418,0.5016845309251525,0.878624348382297,0.11623588044457477,0.34115260622610577,0.4150692610736877,0.29871444899495075,0.4200402386738887,0.935433312065186,0.8852604505703111,0.4962513787043616,0.6487004404915874,0.11055478672523598,0.1490902213675927,0.16137596621212943
88,0.021163909148449452,0.4071346066119884,0.6439254828154614,0.38978679828916657,0.21748715658062281,0.19089101041089104,0.3820726307760828,0.2662601983258954,0.6896715084275085,0.8665243881462913,0.614374069245837,0.23764091388388559,0.5330067697327947,0.37670230936265864,0.0016461756480931444,0.39435735896464474,0.7846458060620329,0.6061043337610935,0.5071889477413256,0.08404065342260233,0.043841289855612475
89,0.45675127390567605,0.768543231116185,0.979911523160947,0.7506072009059179,0.9470823857320012,0.7314550662929592,0.25731937818310513,0.13787828906145927,0.9482803062570787,0.3427215713763656,0.3156783523727334,0.9527112526715945,0.07226769873614235,0.46189064314001294,0.35543184192959787,0.4384158355567981,0.43354178510278424,0.34048882595764735,0.3544454062172288,0.9132690390753474,0.5298213714065314
90,0.5086193943834103,0.3504716696360837,0.7180844352768317,0.137134119987566,0.1441777800788155,0.34830969464699274,0.5031520034430642,0.47361568694699696,0.8198458453014438,0.6043219089031515,0.18246372872631886,0.7198852541897857,0.03353165204119264,0.2865783714438935,0.29846519840618224,0.959918490847371,0.7591024821579575,0.19531817557660303,0.9432404806907149,0.17961073675660125,0.31678445321775467
91,0.5143860261070351,0.1288953310486205,0.765926159272973,0.748440108870312,0.8091928788462136,0.950358736233935,0.16592326487692904,0.9824396370484584,0.8876113759834098,0.7501893247904123,0.2663310404914925,0.5349334093852222,0.33388931512728837,0.5097629420739298,0.39479121584419424,0.7984813203673371,0.4107890705072118,0.7721506238551712,0.9083052610161725,0.4102652817215764,0.4936526552496646
92,0.2553004641817258,0.5051757548646276,0.4697774782860275,0.7601017670612475,0.2440182059520172,0.2516228897311769,0.2609599890126972,0.3953579762604084,0.690827784039968,0.10512695760901511,0.1558270059797612,0.013668001201700967,0.5956434992429582,0.9350557928618648,0.9954083254909593,0.5182124303351541,0.8945898278597807,0.4788578246456194,0.07142789352678802,0.5090650644968909,0.6216574208880059
93,0.7653222003849451,0.1174124166279853,0.6175326127658634,0.8543404305193915,0.5718130349026587,0.7031434629397797,0.36415349115812984,0.9270658336018934,0.22083578632753248,0.22424351533967948,0.7668417925430489,0.2598191578010281,0.9101276673838432,0.3289330353034441,0.7669147670891588,0.46507794739888786,0.672234127422621,0.8764633911167319,0.12656123737800115,0.30396067896389967,0.7864302816653561
94,0.8092226771705757,0.26226741573013734,0.9842964066641279,0.6352488006194852,0.026653732434759825,0.7216726635409053,0.5511761869828158,0.34190517120356406,0.8630269663497855,0.5843223585568962,0.4192437000632888,0.26824480499509024,0.22249875365134786,0.8481093474816533,0.23236679032695817,0.07881083244689273,0.27744200663218865,0.3217834164413773,0.6669784278873416,0.3595960872564107,0.6424624736840994
95,0.5633552404428892,0.2549947088830757,0.17300811791180265,0.1680599506244432,0.4572724797832031,0.20498223047891345,0.8079256756168991,0.18977129062281267,0.5477569009495098,0.3386779659156369,0.19800094522423073,0.06086496768769372,0.997380111066234,0.17365071432657128,0.5171132370212579,0.043019259691174164,0.9354950135180841,0.9136655224066765,0.48045460085920955,0.360410746518756,0.15033344904746032
96,0.004493577400943364,0.06820596069946827,0.5043748842646214,0.45045983687906493,0.8530678048813843,0.7713437469096759,0.4456172336893365,0.864549841864275,0.13363888794668244,0.39369475580167357,0.9581011164138198,0.81148385377958,0.7697093994150614,0.12051032810524416,0.361927965968028,0.23954812410849963,0.10301798684224005,0.7429027562215182,0.4747357045346861,0.797066023141905,0.14497990385576917
97,0.7706211783459851,0.7361339782194026,0.42139026328195,0.1189022077566973,0.48113741231884843,0.3001460949989828,0.8318379344000714,0.05818778970640386,0.6789481226698854,0.9252775429560968,0.12819722405681935,0.3932819743417041,0.6704385919951882,0.2656012487566172,0.727080349136866,0.27642186561877125,0.07509838553532756,0.9660554355414992,0.64494997603852,0.18124936029430172,0.3999147541383213
98,0.40349188745690734,0.9355439242061614,0.860769922139292,0.4837037080556977,0.2523363249805759,0.906392487836822,0.7423014803650341,0.8584818910499338,0.016331382738478416,0.6698052772398262,0.6038339010831287,0.9168875592021325,0.8288240202894123,0.04323977535669583,0.8586985332442225,0.5677593022596784,0.662783112747065,0.6250535880767029,0.8245240069123272,0.5765356057724192,0.10062223329493399
99,0.7584927488329962,0.711281110682657,0.6950143028585533,0.5981652416508109,0.39609788730343864,0.6482702942073234,0.08671431284809192,0.10612634042636661,0.038615742458822384,0.2773489474227598,0.937764717993502,0.12886798811140412,0.7385744336575396,0.4390905958491934,0.9103888720422447,0.7624178849871388,0.14800255532966006,0.5901537780222301,0.08774981004018467,0.9687159919349612,0.7075742284353882
100,0.49568974074227945,0.13244025805832405,0.9115160468238053,0.012219253795832639,0.6047918405606771,0.5218283291943077,0.1808336267965854,0.9385027536474745,0.5576394105349407,0.009290351342963358,0.7763001070315977,0.86355561213719,0.6349636336477863,0.16465847106357856,0.41630119391078657,0.06424671165869712,0.9895261988462133,0.5303540496229164,0.19960841353402847,0.8710839139403115,0.2051183519583562
